Protein	Description_From_FASTA	T11	T12	T13	T14	T21	T22	T23	T24	T31	T32	T33	T34	T41	T42	T43	T44	T51	T52	T53	T54
tr|A0A096YQA4|A0A096YQA4_BURTA	Cytochrome c family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_2387 PE=4 SV=1	2.216907595	3.754410055	1.980209372	1.352508131	2.831384645	1.551019555	2.078973769	3.461771225	4.217835651	1.071379729	6.021438464	4.681946429	1.373527469	3.042419297	2.592600307	1.185209124	4.656519569	1.088051744	1.041922067	3.74099203
tr|A0A096YQB3|A0A096YQB3_BURTA	Amino acid adenylation domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_3357 PE=4 SV=1	0.256125189	0.61487038	0.351504375	0.416733005	0.493942693	0.658376557	0.608637484	0.45579862	1.029154606	1.321047742	1.643605905	1.047441148	1.311285292	1.31102314	1.410563936	1.316383254	1.109120825	1.107382194	1.285901079	1.31005815
tr|A0A096YQC5|A0A096YQC5_BURTA	AhpC/TSA family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_1214 PE=4 SV=1	1.784901614	0.983372381	1.855647456	0.840173003	1.113876888	1.731995662	1.753311205	0.971970178	0.874543195	2.306779802	1.04133402	2.010893932	2.539853737	1.144576507	0.940662137	3.095393366	0.88231488	3.633870635	2.451763989	1.290727703
tr|A0A096YQC8|A0A096YQC8_BURTA	CTP synthase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=pyrG PE=3 SV=1	1.237100231	1.450354627	1.304869768	1.367175392	0.925049801	1.150299571	1.092705669	0.921166356	0.712446674	0.631115585	0.861865233	0.66953363	0.70706252	0.727073577	0.647048644	0.707134621	0.549744898	0.701016801	0.732062865	0.750176561
tr|A0A096YQD6|A0A096YQD6_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_1088 PE=4 SV=1	1.443003123	1.321780842	1.44037328	0.550283888	1.168367605	1.089810187	1.25686551	1.272240035	1.080844892	1.477333449	0.936214987	1.122281292	1.32095215	0.953934602	1.006115383	1.064030947	1.041605655	1.068887829	0.936508511	0.946530333
tr|A0A096YQG5|A0A096YQG5_BURTA	Probable septum site-determining protein MinC OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=minC PE=3 SV=1	1.335604994	1.184842017	1.27475715	0.886323842	0.734406398	0.849470926	0.750169253	0.731478819	0.844324701	0.881943062	0.907077613	0.570056039	0.691712367	0.896271983	0.886726379	0.793796049	0.762523062	0.817508733	0.813566107	0.924037693
tr|A0A096YQH7|A0A096YQH7_BURTA	Chaperone protein HtpG OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=htpG PE=3 SV=1	0.685644471	0.711111779	0.747148213	0.753136964	1.135245591	1.146871749	1.096134447	1.200358857	0.83047619	0.737089745	0.660498992	0.802306725	0.532200847	0.658082574	0.567800741	0.513915048	0.587220289	0.494619675	0.488342773	0.630578022
tr|A0A096YQI4|A0A096YQI4_BURTA	Small ribosomal subunit biogenesis GTPase RsgA OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=rsgA PE=3 SV=1	0.247460892	0.4307048	0.199274455	0.259312239	0	0	0.277465272	0	0.119122737	0	0.406354564	0	0	0.110292889	0.33516282	0.199648339	0	0	0	0.261962625
tr|A0A096YQI9|A0A096YQI9_BURTA	Guanylate kinase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=gmk PE=3 SV=1	1.295192093	3.104248516	3.170622685	0.924202245	1.012482825	2.365839282	0.743647961	2.605173338	1.328524365	2.385008527	1.649591217	0.734895485	1.348970851	1.249947496	1.281403752	2.789793722	0.464743671	1.440363487	0.726267523	1.248426043
tr|A0A096YQJ6|A0A096YQJ6_BURTA	"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=dapD PE=3 SV=1"	1.627294736	0.780022358	1.106978245	0.604909572	0.60075586	2.739864407	1.294636253	0.675977284	0.347097679	3.987821419	0.498303849	2.64562773	3.015374427	0.503923762	0.479252366	2.56488531	0.418050184	2.414974573	2.970918119	0.477438101
tr|A0A096YQK5|A0A096YQK5_BURTA	Elongation factor P OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=efp PE=3 SV=1	1.876770548	1.342794158	1.92765868	1.222642655	0.814633302	1.339344321	1.322719168	0.802559754	0.577688791	0.888001072	0.724484444	0.915584935	0.595747222	0.392651455	0.388073691	0.565866104	0.308927204	0.615599958	0.546755183	0.403719538
tr|A0A096YQL3|A0A096YQL3_BURTA	Cell division topological specificity factor OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=minE PE=3 SV=1	1.338810577	1.557010731	1.254446929	1.335710536	1.287501565	1.201267154	1.022309965	1.2906731	0.741391821	0.648588179	0.593617201	0.434078544	0.795714374	0.904047985	0.828829717	0.795498472	0.766749263	0.76101548	0.639703027	0.789160298
tr|A0A096YQN4|A0A096YQN4_BURTA	"3-oxoacid CoA-transferase, A subunit OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_3174 PE=4 SV=1"	0.119082778	0.197982459	0.133480339	0.162893614	0.278335788	0.34804871	0.510821532	0.253252533	0.558224027	0.920018694	0.661544049	0.932232569	1.404192061	0.963193811	1.038778988	1.556936667	1.383125592	1.862222363	2.31489304	1.587038542
tr|A0A096YQP2|A0A096YQP2_BURTA	Ribosomal protein L11 methyltransferase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=prmA PE=3 SV=1	1.272600726	2.603608457	1.655896869	0	1.92734051	1.377848943	1.167200314	2.553373605	2.998965867	0.760483714	2.55855092	0.631968526	0.933695344	1.800687723	0.51967248	0.923070205	0	0.823844347	0.879506431	1.392153738
tr|A0A096YQQ4|A0A096YQQ4_BURTA	"Selenide, water dikinase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=selD PE=3 SV=1"	1.330144217	1.336064602	1.169932654	1.000805907	1.640785113	0.742765304	0.651452807	0.435045859	1.421449747	1.228687837	2.959224995	0.741049111	1.334741041	1.879171588	2.373432926	1.412750871	1.920376422	1.768938437	1.456906609	2.429778733
tr|A0A096YQQ7|A0A096YQQ7_BURTA	Ribonuclease E OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=rne PE=3 SV=1	1.470442038	1.121010116	1.57369427	1.46882031	1.004294912	1.442810361	1.328078517	0.964209981	0.773462281	0.826049186	0.995342221	0.871163569	0.696925225	0.590474576	0.596001549	0.681694698	0.532756242	0.604637281	0.623629594	0.558710206
tr|A0A096YQR7|A0A096YQR7_BURTA	60 kDa chaperonin OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=groL PE=3 SV=1	0.82503153	0.797850382	0.864374308	1.06261373	1.07297924	1.064106179	1.04198191	1.082542498	1.012734091	0.940226087	0.992621699	0.989618125	0.802751349	0.840410423	0.865249805	0.799726907	0.850868486	0.775314205	0.727520382	0.746273766
tr|A0A096YQT2|A0A096YQT2_BURTA	Tyrosine--tRNA ligase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=tyrS PE=3 SV=1	1.095246201	1.546452964	1.234277837	1.519511461	1.251768975	1.164047452	1.161982069	1.317427788	0.828744223	0.967391174	0.811269921	0.742430655	0.624877877	0.614211386	0.586056952	0.511506406	0.48813584	0.558456253	0.518809318	0.622368894
tr|A0A096YQU1|A0A096YQU1_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_3393 PE=4 SV=1	0.425571291	0.296242297	0.716766782	0.166591469	0.857829003	1.981985466	1.168281774	0.912050415	1.232026223	1.116813391	1.03940843	0.998005167	0.401112006	0.550971577	0.735273227	1.108269675	0.51648899	1.127891368	0.184328311	0.46700931
tr|A0A096YQW1|A0A096YQW1_BURTA	Cupin superfamily protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_419 PE=4 SV=1	1.252777722	0.82579413	2.867381718	0.860006212	0.696175624	1.837477155	1.977439042	0.73935998	0.741370875	2.628904772	0.634388321	0.677779952	2.633067338	0.561666661	0.549703796	2.011852351	0.422266126	1.305389751	2.829859789	0.660205559
tr|A0A096YQW8|A0A096YQW8_BURTA	Methionine import ATP-binding protein MetN OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=metN PE=3 SV=1	0.594909828	1.255006658	0.514335991	0.991876633	1.466343187	0.655022593	0.449472131	1.535782823	1.195665262	0.639785903	1.177470645	0.685990158	0.408763703	1.106131867	1.261737464	0.407131127	1.025575584	0.436869084	0.401385422	0.920718342
tr|A0A096YQX9|A0A096YQX9_BURTA	"Fructose-1,6-bisphosphatase class 1 OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=fbp PE=3 SV=1"	1.060605098	1.017758907	1.02605169	0.737089358	0.93973377	0.926707185	0.88160258	1.110783946	1.060822492	0.836323357	0.925344508	0.967768205	0.838847444	0.850653303	0.933300351	0.857729356	0.877522947	0.88161209	1.010468023	0.998171707
tr|A0A096YQY3|A0A096YQY3_BURTA	Phosphomethylpyrimidine synthase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=thiC PE=3 SV=1	2.330774629	1.60396159	2.19259617	1.367970293	1.171507499	1.771455935	1.657307599	1.308374334	0.507426822	0.540079272	0.599289985	0.6999204	0.531723281	0.371564599	0.393477545	0.596563107	0.296014532	0.673662232	0.691675703	0.370313944
tr|A0A096YQY5|A0A096YQY5_BURTA	"Glycosyl transferase family, helical bundle domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_2241 PE=4 SV=1"	0.744966941	1.459146939	0.650180051	1.374341132	1.519333656	0.682600355	0.857451045	1.429143929	2.097400805	1.446899898	2.701093169	1.141157635	1.280011921	2.240697373	1.760481499	0.557205537	1.480077839	1.05621018	0.881912481	1.830441985
tr|A0A096YQY9|A0A096YQY9_BURTA	Ribonuclease PH OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=rph PE=3 SV=1	1.29121009	1.699229353	1.258961691	1.635952453	1.429472423	1.153022497	1.171199639	1.22392918	1.169936985	0.738926707	0.990934816	0.63066373	0.689967183	0.802931847	0.943102087	0.607462119	0.738742199	0.631758788	0.675980686	0.950705429
tr|A0A096YQZ0|A0A096YQZ0_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_1615 PE=4 SV=1	0.801962614	0.720576541	0.74104134	0.669207614	1.087446497	0.949082117	1.032709588	1.039256732	1.151117261	1.168752227	0.797166179	1.16553699	1.108191373	1.105643696	1.349747734	1.12510466	1.434939131	1.241303694	1.241667696	1.468467362
tr|A0A096YR00|A0A096YR00_BURTA	Leucine--tRNA ligase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=leuS PE=3 SV=1	1.502269404	1.911300608	1.536323876	2.045135952	1.496113632	1.160790208	1.135544625	1.477664114	1.04577996	0.964843947	0.891278226	0.882765155	0.664321298	0.803789284	0.845226501	0.696462284	0.69722492	0.614372462	0.693531783	0.721992726
tr|A0A096YR03|A0A096YR03_BURTA	Aspartate carbamoyltransferase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=pyrB PE=3 SV=1	0.971777569	0.974054898	1.007626564	1.161932284	1.058838657	1.376281977	1.144121803	1.029390889	0.978908598	0.868207962	0.849436786	0.733284395	0.744662275	0.824659043	0.833725977	0.765851106	0.617457069	0.818650806	0.773663337	0.652903231
tr|A0A096YR09|A0A096YR09_BURTA	Acyl carrier protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=acpP PE=3 SV=1	2.48953292	1.482577428	2.464520215	1.069284246	1.450095284	2.027229219	2.07254655	1.07892051	1.294960493	1.850654677	0.938861917	2.728155728	1.127561661	0.702233723	0.878654351	0.989196939	0.702605045	1.161791842	1.272785514	0.976134905
tr|A0A096YR15|A0A096YR15_BURTA	Glutamate--cysteine ligase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=gshA PE=3 SV=1	0.711926248	0.877528253	0.626829217	0.977356154	0.969138278	0.839031483	0.921421109	1.00732835	1.147899644	1.003763424	1.099079904	1.016942667	0.897129974	0.896131907	0.926627427	0.836643554	0.859038996	0.891934199	0.830021477	1.011573816
tr|A0A096YR23|A0A096YR23_BURTA	30S ribosomal protein S18 OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=rpsR PE=3 SV=1	2.626849616	1.566334229	2.467014361	1.910023699	0.986789014	1.530266841	1.474196959	1.024726039	0.653259629	0.929439483	0.741493042	1.14614426	0.523436844	0.520518635	0.460032474	0.561724311	0.357522713	0.48113772	0.447612895	0.34159949
tr|A0A096YR25|A0A096YR25_BURTA	Acetylglutamate kinase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=argB PE=3 SV=1	1.813901459	1.0543701	1.85541922	1.328524923	1.018827468	1.39743325	1.177808163	0.910840208	0.79976362	1.076959666	0.947345817	0.94751538	1.043140755	0.645720165	0.647628087	0.985065253	0.590363754	0.921038496	0.871874914	0.556118529
tr|A0A096YR50|A0A096YR50_BURTA	"dTDP-glucose 4,6-dehydratase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=rfbB PE=3 SV=1"	2.239986005	1.029745843	2.406817728	0.778861314	0.728885488	0.108797076	0.081684833	0.843594482	0.759760515	0.33621805	1.082519215	0.081551301	0.352356697	0.692902316	0.612879682	0.565304292	0.571584473	0.259605637	0.243368177	0.716653586
tr|A0A096YR51|A0A096YR51_BURTA	Aminomethyltransferase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=gcvT PE=3 SV=1	0.757053182	0.565900439	0.854736255	0.481289569	0.895203482	1.079161894	1.139464481	0.971255312	1.013757242	1.101394506	0.912067582	1.110077333	1.11753718	0.894409523	0.906524224	1.043731455	0.854227859	0.949581032	0.987033166	0.795831794
tr|A0A096YR57|A0A096YR57_BURTA	Nitrite and sulphite reductase 4Fe-4S domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_2590 PE=3 SV=1	2.803708057	2.313941178	3.302612847	2.263503661	1.456456982	3.032833345	2.620162577	1.415072254	0.440687561	0.39847621	0.627400912	0.354286675	0.73027378	0.489160248	0.446067142	0.775604243	0.292846275	0.73836942	0.46805852	0.337882676
tr|A0A096YR60|A0A096YR60_BURTA	Polysaccharide biosynthesis/export family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_1017 PE=4 SV=1	0.684746416	0.601617293	0.735840839	0.495075161	0.826747002	1.308605254	0.899041704	1.005164836	1.434447206	1.424469024	1.232622542	1.38381134	1.507160529	1.385412104	1.422192214	1.280759705	1.330645507	1.314736763	1.35688669	1.263970808
tr|A0A096YR63|A0A096YR63_BURTA	Imidazolonepropionase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hutI PE=3 SV=1	0.35732677	0.628099693	0.196370273	0.407942471	0.838373755	0.852999161	0.863067633	0.685569295	0.803274789	0.813432976	0.818469117	0.731064257	2.042997941	1.721102568	1.956936574	2.117503338	1.963943703	2.193134669	2.589847389	2.396286524
tr|A0A096YR65|A0A096YR65_BURTA	Glutamate 5-kinase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=proB PE=3 SV=1	1.552612135	0.785278612	1.591085973	0.876730279	0.882807569	1.673021802	1.259974194	0.74245391	0.916806374	1.398917626	1.240890213	1.386775359	1.813878129	1.001404621	1.070599136	1.51621925	0.938206844	1.596739504	1.7759581	1.061699688
tr|A0A096YR67|A0A096YR67_BURTA	Pyridoxal-phosphate dependent enzyme family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_354 PE=4 SV=1	0.199178337	1.658382142	0.215652609	0.999028142	2.435859188	0.423895999	1.070545818	1.854364449	2.993786954	3.184522917	3.379678916	2.44710354	0.043870577	1.585408065	1.827744308	0.62276942	0.43922553	0.178098793	0.178898673	1.460632056
tr|A0A096YR81|A0A096YR81_BURTA	RNA polymerase-binding transcription factor DksA OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=dksA PE=3 SV=1	1.199390041	1.4612035	1.209472412	1.748010098	1.540450204	1.065257059	1.145811972	1.685474504	1.015514255	0.687134445	1.03449883	0.657579834	0.865247876	1.032639114	0.981070372	0.761049282	1.009066099	0.880561297	0.872230452	1.350527434
tr|A0A096YR83|A0A096YR83_BURTA	Putative iron-sulfur cluster insertion protein ErpA OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=erpA PE=3 SV=1	1.702405642	2.128856684	1.13131684	1.834304211	2.568657538	1.557756595	1.556591872	2.811039116	1.126176126	0.75754498	0.855971115	1.175122995	0.91113177	1.057163638	0.749140312	1.071127991	0.890340594	1.042507247	0.951220429	0.946337039
tr|A0A096YRA0|A0A096YRA0_BURTA	Pantothenate synthetase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=panC PE=3 SV=1	1.631580765	1.131923297	1.54151089	1.17755421	1.072334351	1.157915768	1.231778316	1.18454891	1.074582205	1.069864119	0.882674035	1.318296353	0.930301243	0.92675033	1.077322552	1.018710423	1.094747002	0.981548955	1.035062777	1.162361031
tr|A0A096YRA1|A0A096YRA1_BURTA	Outer-membrane lipoprotein LolB OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=lolB PE=3 SV=1	0.573623253	0.427657922	0.47553327	0.21265572	0.662181211	0.685630802	0.695034917	0.638806776	0.923109226	1.361096482	0.833857849	0.921593113	1.374696837	1.475211413	1.418982812	1.492875369	1.594100472	1.418911163	1.665924954	1.754883844
tr|A0A096YRA5|A0A096YRA5_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_3385 PE=3 SV=1	0.822019305	0.473106506	0.725302209	0.375598055	0.809837363	0.942925111	1.066722799	0.661450658	0.909978323	0.957397334	0.80886544	0.949558993	1.079250225	1.098662109	1.315775554	1.150346513	1.284414812	1.307318721	1.303134375	1.304017315
tr|A0A096YRA8|A0A096YRA8_BURTA	4-hydroxy-4-methyl-2-oxoglutarate aldolase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_332 PE=3 SV=1	0.331772817	0.573973674	0.273057447	0.514050271	0.565264189	0.370346963	0.46814377	0.485670799	0.975675963	0.643747222	1.410292667	0.847155345	1.108606431	1.521434772	1.730841626	1.114078505	1.82673174	1.553196752	1.530329291	1.853427318
tr|A0A096YRB0|A0A096YRB0_BURTA	Enoyl-CoA hydratase/isomerase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=DR63_2869 PE=3 SV=1	0.380348297	0.705031171	0.469572032	0.481145132	1.116646599	0.800066306	0.951290909	1.149055868	1.342120423	1.341490712	0.901130199	0.923410569	1.428187493	1.50486658	1.55204235	1.310469415	1.72028694	1.517245925	1.672110526	2.032042506
tr|A0A096YRB3|A0A096YRB3_BURTA	Ribonuclease 3 OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=rnc PE=3 SV=1	0.905961586	0.968760937	0.845400059	0.766233038	0.716893677	0.844315365	0.747279046	0.6930163	0.660262294	0.676550747	0.754383275	0.704660981	0.76162715	0.609459567	0.604435086	0.653306402	0.503806304	0.80690151	0.724349649	0.600551042
tr|A0A096YRB4|A0A096YRB4_BURTA	ATP-dependent Clp protease ATP-binding subunit ClpX OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=clpX PE=3 SV=1	0.916514388	0.985142488	0.937466915	0.89483751	1.142174301	0.984535628	0.953051658	1.015819229	0.832615294	0.606000915	0.638390382	0.545340852	0.802133873	0.93446819	0.959393825	0.810038316	0.848216338	0.757684422	0.802141204	0.87911505
tr|A0A096YRD9|A0A096YRD9_BURTA	High-potential iron-sulfur protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hip PE=3 SV=1	0.292714809	0.395311254	0.289281631	0.249069471	0.520477116	0.426871435	0.509048866	0.650061836	1.387364308	1.396932796	0.589630622	1.499023013	1.234160288	1.040839576	0.907708733	1.377376063	1.199870089	1.117574316	1.379638511	0.765953314
